chut;aroma;mleti;velikost;produkt;cena;kenya;guatemala;brasil;costarica;colombia;indonesia;resultTitle;resultDesc
9;12;espresso;500g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;12;espresso;1000g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;12;moka;250g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;12;moka;500g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;12;moka;1000g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;12;turek;250g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;12;turek;500g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;12;turek;1000g;;;0;0;2;0;66;32;Směs kávy<br>100% Arabica
9;13;cela_zrna;250g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;cela_zrna;500g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;cela_zrna;1000g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;prekapavana;250g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;prekapavana;500g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;prekapavana;1000g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;french_press;250g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;french_press;500g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;french_press;1000g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;espresso;250g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;espresso;500g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;espresso;1000g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;moka;250g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;moka;500g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;moka;1000g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;turek;250g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;turek;500g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;13;turek;1000g;;;0;0;0;0;67;33;Směs kávy<br>100% Arabica
9;14;cela_zrna;250g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;cela_zrna;500g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;cela_zrna;1000g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;prekapavana;250g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;prekapavana;500g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;prekapavana;1000g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;french_press;250g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;french_press;500g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;french_press;1000g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;espresso;250g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;espresso;500g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;espresso;1000g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;moka;250g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;moka;500g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;moka;1000g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;turek;250g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;turek;500g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
9;14;turek;1000g;;;0;0;0;0;65;35;Směs kávy<br>100% Arabica
10;5;cela_zrna;250g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;cela_zrna;500g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;cela_zrna;1000g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;prekapavana;250g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;prekapavana;500g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;prekapavana;1000g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;french_press;250g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;french_press;500g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;french_press;1000g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;espresso;250g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;espresso;500g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;espresso;1000g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;moka;250g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;moka;500g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;moka;1000g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;turek;250g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;turek;500g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;5;turek;1000g;;;0;0;82;3;0;15;Směs kávy<br>100% Arabica
10;6;cela_zrna;250g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;cela_zrna;500g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;cela_zrna;1000g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;prekapavana;250g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;prekapavana;500g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;prekapavana;1000g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;french_press;250g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;french_press;500g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;french_press;1000g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;espresso;250g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;espresso;500g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;espresso;1000g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;moka;250g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;moka;500g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;moka;1000g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;turek;250g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;turek;500g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;6;turek;1000g;;;0;0;60;7;0;33;Směs kávy<br>100% Arabica
10;7;cela_zrna;250g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;cela_zrna;500g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;cela_zrna;1000g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;prekapavana;250g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;prekapavana;500g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;prekapavana;1000g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;french_press;250g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;french_press;500g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;french_press;1000g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;espresso;250g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;espresso;500g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;espresso;1000g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;moka;250g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;moka;500g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;moka;1000g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;turek;250g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;turek;500g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;7;turek;1000g;;;0;0;55;10;0;35;Směs kávy<br>100% Arabica
10;8;cela_zrna;250g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;cela_zrna;500g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;cela_zrna;1000g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;prekapavana;250g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;prekapavana;500g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;prekapavana;1000g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;french_press;250g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;french_press;500g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;french_press;1000g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;espresso;250g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;espresso;500g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;espresso;1000g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;moka;250g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;moka;500g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;moka;1000g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;turek;250g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;turek;500g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;8;turek;1000g;;;0;0;54;7;0;39;Směs kávy<br>100% Arabica
10;9;cela_zrna;250g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;cela_zrna;500g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;cela_zrna;1000g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;prekapavana;250g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;prekapavana;500g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;prekapavana;1000g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;french_press;250g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;french_press;500g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;french_press;1000g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;espresso;250g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;espresso;500g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;espresso;1000g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;moka;250g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;moka;500g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;moka;1000g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;turek;250g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;turek;500g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;9;turek;1000g;;;0;0;37;2;18;43;Směs kávy<br>100% Arabica
10;10;cela_zrna;250g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;cela_zrna;500g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;cela_zrna;1000g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;prekapavana;250g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;prekapavana;500g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;prekapavana;1000g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;french_press;250g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;french_press;500g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;french_press;1000g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;espresso;250g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;espresso;500g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;espresso;1000g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;moka;250g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;moka;500g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;moka;1000g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;turek;250g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;turek;500g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;10;turek;1000g;;;0;0;21;0;21;58;Směs kávy<br>100% Arabica
10;11;cela_zrna;250g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;cela_zrna;500g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;cela_zrna;1000g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;prekapavana;250g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;prekapavana;500g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;prekapavana;1000g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;french_press;250g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;french_press;500g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;french_press;1000g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;espresso;250g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;espresso;500g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;espresso;1000g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;moka;250g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;moka;500g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;moka;1000g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;turek;250g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;turek;500g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;11;turek;1000g;;;0;0;6;0;28;66;Směs kávy<br>100% Arabica
10;12;cela_zrna;250g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;cela_zrna;500g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;cela_zrna;1000g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;prekapavana;250g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;prekapavana;500g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;prekapavana;1000g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;french_press;250g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;french_press;500g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;french_press;1000g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;espresso;250g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;espresso;500g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;espresso;1000g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;moka;250g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;moka;500g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;moka;1000g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;turek;250g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;turek;500g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;12;turek;1000g;;;0;0;5;0;32;63;Směs kávy<br>100% Arabica
10;13;cela_zrna;250g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;cela_zrna;500g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;cela_zrna;1000g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;prekapavana;250g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;prekapavana;500g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;prekapavana;1000g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;french_press;250g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;french_press;500g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;french_press;1000g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;espresso;250g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;espresso;500g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;espresso;1000g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;moka;250g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;moka;500g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;moka;1000g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;turek;250g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;turek;500g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;13;turek;1000g;;;0;0;4;0;28;68;Směs kávy<br>100% Arabica
10;14;cela_zrna;250g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;cela_zrna;500g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;cela_zrna;1000g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;prekapavana;250g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;prekapavana;500g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;prekapavana;1000g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;french_press;250g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;french_press;500g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;french_press;1000g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;espresso;250g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;espresso;500g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;espresso;1000g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;moka;250g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;moka;500g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;moka;1000g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;turek;250g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;turek;500g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
10;14;turek;1000g;;;0;0;0;0;29;71;Směs kávy<br>100% Arabica
11;5;cela_zrna;250g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;cela_zrna;500g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;cela_zrna;1000g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;prekapavana;250g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;prekapavana;500g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;prekapavana;1000g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;french_press;250g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;french_press;500g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;french_press;1000g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;espresso;250g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;espresso;500g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;espresso;1000g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;moka;250g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;moka;500g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;moka;1000g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;turek;250g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;turek;500g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;5;turek;1000g;;;0;0;72;0;0;28;Směs kávy<br>100% Arabica
11;6;cela_zrna;250g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;cela_zrna;500g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;cela_zrna;1000g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;prekapavana;250g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;prekapavana;500g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;prekapavana;1000g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;french_press;250g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;french_press;500g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;french_press;1000g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;espresso;250g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;espresso;500g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;espresso;1000g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;moka;250g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;moka;500g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;moka;1000g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;turek;250g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;turek;500g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;6;turek;1000g;;;0;0;58;2;0;40;Směs kávy<br>100% Arabica
11;7;cela_zrna;250g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;cela_zrna;500g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;cela_zrna;1000g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;prekapavana;250g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;prekapavana;500g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;prekapavana;1000g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;french_press;250g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;french_press;500g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;french_press;1000g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;espresso;250g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;espresso;500g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;espresso;1000g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;moka;250g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;moka;500g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;moka;1000g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;turek;250g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;turek;500g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;7;turek;1000g;;;0;0;53;4;0;43;Směs kávy<br>100% Arabica
11;8;cela_zrna;250g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;cela_zrna;500g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;cela_zrna;1000g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;prekapavana;250g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;prekapavana;500g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;prekapavana;1000g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;french_press;250g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;french_press;500g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;french_press;1000g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;espresso;250g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;espresso;500g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;espresso;1000g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;moka;250g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;moka;500g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;moka;1000g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;turek;250g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;turek;500g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;8;turek;1000g;;;0;0;48;3;0;49;Směs kávy<br>100% Arabica
11;9;cela_zrna;250g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;cela_zrna;500g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;cela_zrna;1000g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;prekapavana;250g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;prekapavana;500g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;prekapavana;1000g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;french_press;250g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;french_press;500g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;french_press;1000g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;espresso;250g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;espresso;500g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;espresso;1000g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;moka;250g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;moka;500g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;moka;1000g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;turek;250g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;turek;500g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;9;turek;1000g;;;0;0;44;0;0;56;Směs kávy<br>100% Arabica
11;10;cela_zrna;250g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;cela_zrna;500g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;cela_zrna;1000g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;prekapavana;250g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;prekapavana;500g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;prekapavana;1000g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;french_press;250g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;french_press;500g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;french_press;1000g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;espresso;250g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;espresso;500g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;espresso;1000g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;moka;250g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;moka;500g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;moka;1000g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;turek;250g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;turek;500g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;10;turek;1000g;;;0;0;23;0;8;69;Směs kávy<br>100% Arabica
11;11;cela_zrna;250g;;;0;0;10;0;11;79;Směs kávy<br>100% Arabica
