zaklad;prisada_1;prisada_2;velikost;produkt;cena;zaklad_g;prisada_1g;prisada_2g;resultTitle;resultDesc
zeleny;mango;rakytnik;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Mango<br>Rakytník
zeleny;mango;rakytnik;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Mango<br>Rakytník
zeleny;mango;rakytnik;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Mango<br>Rakytník
zeleny;mango;visen;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Mango<br>Višeň
zeleny;mango;visen;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Mango<br>Višeň
zeleny;mango;visen;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Mango<br>Višeň
zeleny;ostruzina;undefined;50g;;;40;10;0;Zelený čaj - Ceylon<br>Sencha;Ostružina
zeleny;ostruzina;undefined;100g;;;80;20;0;Zelený čaj - Ceylon<br>Sencha;Ostružina
zeleny;ostruzina;undefined;200g;;;160;40;0;Zelený čaj - Ceylon<br>Sencha;Ostružina
zeleny;ostruzina;ananas;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Ananas
zeleny;ostruzina;ananas;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Ananas
zeleny;ostruzina;ananas;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Ananas
zeleny;ostruzina;banan;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Banán
zeleny;ostruzina;banan;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Banán
zeleny;ostruzina;banan;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Banán
zeleny;ostruzina;boruvka;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Borůvka
zeleny;ostruzina;boruvka;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Borůvka
zeleny;ostruzina;boruvka;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Borůvka
zeleny;ostruzina;brusinka;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Brusinka
zeleny;ostruzina;brusinka;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Brusinka
zeleny;ostruzina;brusinka;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Brusinka
zeleny;ostruzina;cerny_rybiz;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Černý rybíz
zeleny;ostruzina;cerny_rybiz;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Černý rybíz
zeleny;ostruzina;cerny_rybiz;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Černý rybíz
zeleny;ostruzina;hruska;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Hruška
zeleny;ostruzina;hruska;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Hruška
zeleny;ostruzina;hruska;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Hruška
zeleny;ostruzina;jablko;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Jablko
zeleny;ostruzina;jablko;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Jablko
zeleny;ostruzina;jablko;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Jablko
zeleny;ostruzina;jahoda;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Jahoda
zeleny;ostruzina;jahoda;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Jahoda
zeleny;ostruzina;jahoda;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Jahoda
zeleny;ostruzina;kustovnice;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Kustovnice
zeleny;ostruzina;kustovnice;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Kustovnice
zeleny;ostruzina;kustovnice;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Kustovnice
zeleny;ostruzina;malina;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Malina
zeleny;ostruzina;malina;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Malina
zeleny;ostruzina;malina;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Malina
zeleny;ostruzina;mango;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Mango
zeleny;ostruzina;mango;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Mango
zeleny;ostruzina;mango;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Mango
zeleny;ostruzina;ostruzina;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina
zeleny;ostruzina;ostruzina;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina
zeleny;ostruzina;ostruzina;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina
zeleny;ostruzina;rakytnik;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Rakytník
zeleny;ostruzina;rakytnik;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Rakytník
zeleny;ostruzina;rakytnik;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Rakytník
zeleny;ostruzina;visen;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Višeň
zeleny;ostruzina;visen;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Višeň
zeleny;ostruzina;visen;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Ostružina<br>Višeň
zeleny;rakytnik;undefined;50g;;;40;10;0;Zelený čaj - Ceylon<br>Sencha;Rakytník
zeleny;rakytnik;undefined;100g;;;80;20;0;Zelený čaj - Ceylon<br>Sencha;Rakytník
zeleny;rakytnik;undefined;200g;;;160;40;0;Zelený čaj - Ceylon<br>Sencha;Rakytník
zeleny;rakytnik;ananas;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Ananas
zeleny;rakytnik;ananas;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Ananas
zeleny;rakytnik;ananas;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Ananas
zeleny;rakytnik;banan;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Banán
zeleny;rakytnik;banan;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Banán
zeleny;rakytnik;banan;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Banán
zeleny;rakytnik;boruvka;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Borůvka
zeleny;rakytnik;boruvka;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Borůvka
zeleny;rakytnik;boruvka;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Borůvka
zeleny;rakytnik;brusinka;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Brusinka
zeleny;rakytnik;brusinka;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Brusinka
zeleny;rakytnik;brusinka;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Brusinka
zeleny;rakytnik;cerny_rybiz;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Černý rybíz
zeleny;rakytnik;cerny_rybiz;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Černý rybíz
zeleny;rakytnik;cerny_rybiz;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Černý rybíz
zeleny;rakytnik;hruska;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Hruška
zeleny;rakytnik;hruska;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Hruška
zeleny;rakytnik;hruska;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Hruška
zeleny;rakytnik;jablko;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Jablko
zeleny;rakytnik;jablko;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Jablko
zeleny;rakytnik;jablko;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Jablko
zeleny;rakytnik;jahoda;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Jahoda
zeleny;rakytnik;jahoda;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Jahoda
zeleny;rakytnik;jahoda;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Jahoda
zeleny;rakytnik;kustovnice;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Kustovnice
zeleny;rakytnik;kustovnice;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Kustovnice
zeleny;rakytnik;kustovnice;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Kustovnice
zeleny;rakytnik;malina;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Malina
zeleny;rakytnik;malina;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Malina
zeleny;rakytnik;malina;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Malina
zeleny;rakytnik;mango;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Mango
zeleny;rakytnik;mango;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Mango
zeleny;rakytnik;mango;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Mango
zeleny;rakytnik;ostruzina;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Ostružina
zeleny;rakytnik;ostruzina;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Ostružina
zeleny;rakytnik;ostruzina;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Ostružina
zeleny;rakytnik;rakytnik;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník
zeleny;rakytnik;rakytnik;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník
zeleny;rakytnik;rakytnik;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník
zeleny;rakytnik;visen;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Višeň
zeleny;rakytnik;visen;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Višeň
zeleny;rakytnik;visen;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Rakytník<br>Višeň
zeleny;visen;undefined;50g;;;40;10;0;Zelený čaj - Ceylon<br>Sencha;Višeň
zeleny;visen;undefined;100g;;;80;20;0;Zelený čaj - Ceylon<br>Sencha;Višeň
zeleny;visen;undefined;200g;;;160;40;0;Zelený čaj - Ceylon<br>Sencha;Višeň
zeleny;visen;ananas;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Ananas
zeleny;visen;ananas;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Ananas
zeleny;visen;ananas;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Ananas
zeleny;visen;banan;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Banán
zeleny;visen;banan;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Banán
zeleny;visen;banan;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Banán
zeleny;visen;boruvka;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Borůvka
zeleny;visen;boruvka;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Borůvka
zeleny;visen;boruvka;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Borůvka
zeleny;visen;brusinka;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Brusinka
zeleny;visen;brusinka;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Brusinka
zeleny;visen;brusinka;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Brusinka
zeleny;visen;cerny_rybiz;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Černý rybíz
zeleny;visen;cerny_rybiz;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Černý rybíz
zeleny;visen;cerny_rybiz;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Černý rybíz
zeleny;visen;hruska;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Hruška
zeleny;visen;hruska;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Hruška
zeleny;visen;hruska;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Hruška
zeleny;visen;jablko;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Jablko
zeleny;visen;jablko;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Jablko
zeleny;visen;jablko;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Jablko
zeleny;visen;jahoda;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Jahoda
zeleny;visen;jahoda;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Jahoda
zeleny;visen;jahoda;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Jahoda
zeleny;visen;kustovnice;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Kustovnice
zeleny;visen;kustovnice;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Kustovnice
zeleny;visen;kustovnice;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Kustovnice
zeleny;visen;malina;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Malina
zeleny;visen;malina;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Malina
zeleny;visen;malina;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Malina
zeleny;visen;mango;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Mango
zeleny;visen;mango;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Mango
zeleny;visen;mango;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Mango
zeleny;visen;ostruzina;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Ostružina
zeleny;visen;ostruzina;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Ostružina
zeleny;visen;ostruzina;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Ostružina
zeleny;visen;rakytnik;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Rakytník
zeleny;visen;rakytnik;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Rakytník
zeleny;visen;rakytnik;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň<br>Rakytník
zeleny;visen;visen;50g;;;40;5;5;Zelený čaj - Ceylon<br>Sencha;Višeň
zeleny;visen;visen;100g;;;80;10;10;Zelený čaj - Ceylon<br>Sencha;Višeň
zeleny;visen;visen;200g;;;160;20;20;Zelený čaj - Ceylon<br>Sencha;Višeň
bylinny;undefined;undefined;50g;;;50;0;0;Bylinný čaj;
bylinny;undefined;undefined;100g;;;100;0;0;Bylinný čaj;
bylinny;undefined;undefined;200g;;;200;0;0;Bylinný čaj;
bylinny;undefined;bezovy_kvet;50g;;;0;0;50;Bylinný čaj;Bezový květ
bylinny;undefined;bezovy_kvet;100g;;;0;0;100;Bylinný čaj;Bezový květ
bylinny;undefined;bezovy_kvet;200g;;;0;0;200;Bylinný čaj;Bezový květ
bylinny;undefined;dobromysl;50g;;;0;0;50;Bylinný čaj;Dobromysl (oregáno)
bylinny;undefined;dobromysl;100g;;;0;0;100;Bylinný čaj;Dobromysl (oregáno)
bylinny;undefined;dobromysl;200g;;;0;0;200;Bylinný čaj;Dobromysl (oregáno)
bylinny;undefined;hermanek;50g;;;0;0;50;Bylinný čaj;Heřmánek
bylinny;undefined;hermanek;100g;;;0;0;100;Bylinný čaj;Heřmánek
bylinny;undefined;hermanek;200g;;;0;0;200;Bylinný čaj;Heřmánek
bylinny;undefined;kopriva;50g;;;0;0;50;Bylinný čaj;Kopřiva
bylinny;undefined;kopriva;100g;;;0;0;100;Bylinný čaj;Kopřiva
bylinny;undefined;kopriva;200g;;;0;0;200;Bylinný čaj;Kopřiva
bylinny;undefined;lipovy_kvet;50g;;;0;0;50;Bylinný čaj;Lipový květ
bylinny;undefined;lipovy_kvet;100g;;;0;0;100;Bylinný čaj;Lipový květ
bylinny;undefined;lipovy_kvet;200g;;;0;0;200;Bylinný čaj;Lipový květ
bylinny;undefined;materidouska;50g;;;0;0;50;Bylinný čaj;Mateřídouška
bylinny;undefined;materidouska;100g;;;0;0;100;Bylinný čaj;Mateřídouška
bylinny;undefined;materidouska;200g;;;0;0;200;Bylinný čaj;Mateřídouška
bylinny;undefined;mata;50g;;;0;0;50;Bylinný čaj;Máta
bylinny;undefined;mata;100g;;;0;0;100;Bylinný čaj;Máta
bylinny;undefined;mata;200g;;;0;0;200;Bylinný čaj;Máta
bylinny;undefined;medunka;50g;;;0;0;50;Bylinný čaj;Meduňka
bylinny;undefined;medunka;100g;;;0;0;100;Bylinný čaj;Meduňka
bylinny;undefined;medunka;200g;;;0;0;200;Bylinný čaj;Meduňka
bylinny;undefined;rebricek;50g;;;0;0;50;Bylinný čaj;Řebříček
bylinny;undefined;rebricek;100g;;;0;0;100;Bylinný čaj;Řebříček
bylinny;undefined;rebricek;200g;;;0;0;200;Bylinný čaj;Řebříček
bylinny;undefined;sipek;50g;;;0;0;50;Bylinný čaj;Šípek
bylinny;undefined;sipek;100g;;;0;0;100;Bylinný čaj;Šípek
bylinny;undefined;sipek;200g;;;0;0;200;Bylinný čaj;Šípek
bylinny;undefined;trezalka;50g;;;0;0;50;Bylinný čaj;Třezalka
bylinny;undefined;trezalka;100g;;;0;0;100;Bylinný čaj;Třezalka
bylinny;undefined;trezalka;200g;;;0;0;200;Bylinný čaj;Třezalka
bylinny;undefined;zazvor;50g;;;0;0;50;Bylinný čaj;Zázvor
bylinny;undefined;zazvor;100g;;;0;0;100;Bylinný čaj;Zázvor
bylinny;undefined;zazvor;200g;;;0;0;200;Bylinný čaj;Zázvor
bylinny;bezovy_kvet;undefined;50g;;;0;50;0;Bylinný čaj;Bezový květ
bylinny;bezovy_kvet;undefined;100g;;;0;100;0;Bylinný čaj;Bezový květ
bylinny;bezovy_kvet;undefined;200g;;;0;200;0;Bylinný čaj;Bezový květ
bylinny;bezovy_kvet;bezovy_kvet;50g;;;0;50;0;Bylinný čaj;Bezový květ
bylinny;bezovy_kvet;bezovy_kvet;100g;;;0;100;0;Bylinný čaj;Bezový květ
bylinny;bezovy_kvet;bezovy_kvet;200g;;;0;200;0;Bylinný čaj;Bezový květ
bylinny;bezovy_kvet;dobromysl;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Dobromysl (oregáno)
bylinny;bezovy_kvet;dobromysl;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Dobromysl (oregáno)
bylinny;bezovy_kvet;dobromysl;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Dobromysl (oregáno)
bylinny;bezovy_kvet;hermanek;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Heřmánek
bylinny;bezovy_kvet;hermanek;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Heřmánek
bylinny;bezovy_kvet;hermanek;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Heřmánek
bylinny;bezovy_kvet;kopriva;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Kopřiva
bylinny;bezovy_kvet;kopriva;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Kopřiva
bylinny;bezovy_kvet;kopriva;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Kopřiva
bylinny;bezovy_kvet;lipovy_kvet;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Lipový květ
bylinny;bezovy_kvet;lipovy_kvet;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Lipový květ
bylinny;bezovy_kvet;lipovy_kvet;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Lipový květ
bylinny;bezovy_kvet;materidouska;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Matřídouška
bylinny;bezovy_kvet;materidouska;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Matřídouška
bylinny;bezovy_kvet;materidouska;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Matřídouška
bylinny;bezovy_kvet;mata;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Máta
bylinny;bezovy_kvet;mata;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Máta
bylinny;bezovy_kvet;mata;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Máta
bylinny;bezovy_kvet;medunka;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Meduňka
bylinny;bezovy_kvet;medunka;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Meduňka
bylinny;bezovy_kvet;medunka;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Meduňka
bylinny;bezovy_kvet;rebricek;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Řebříček
bylinny;bezovy_kvet;rebricek;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Řebříček
bylinny;bezovy_kvet;rebricek;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Řebříček
bylinny;bezovy_kvet;sipek;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Šípek
bylinny;bezovy_kvet;sipek;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Šípek
bylinny;bezovy_kvet;sipek;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Šípek
bylinny;bezovy_kvet;trezalka;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Třezalka
bylinny;bezovy_kvet;trezalka;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Třezalka
bylinny;bezovy_kvet;trezalka;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Třezalka
bylinny;bezovy_kvet;zazvor;50g;;;0;25;25;Bylinný čaj;Bezový květ<br>Zázvor
bylinny;bezovy_kvet;zazvor;100g;;;0;50;50;Bylinný čaj;Bezový květ<br>Zázvor
bylinny;bezovy_kvet;zazvor;200g;;;0;100;100;Bylinný čaj;Bezový květ<br>Zázvor
bylinny;dobromysl;undefined;50g;;;0;50;0;Bylinný čaj;Dobromysl (oregáno)
bylinny;dobromysl;undefined;100g;;;0;100;0;Bylinný čaj;Dobromysl (oregáno)
bylinny;dobromysl;undefined;200g;;;0;200;0;Bylinný čaj;Dobromysl (oregáno)
bylinny;dobromysl;bezovy_kvet;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Bezový květ
bylinny;dobromysl;bezovy_kvet;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Bezový květ
bylinny;dobromysl;bezovy_kvet;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Bezový květ
bylinny;dobromysl;dobromysl;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)
bylinny;dobromysl;dobromysl;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)
bylinny;dobromysl;dobromysl;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)
bylinny;dobromysl;hermanek;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Heřmánek
bylinny;dobromysl;hermanek;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Heřmánek
bylinny;dobromysl;hermanek;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Heřmánek
bylinny;dobromysl;kopriva;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Kopřiva
bylinny;dobromysl;kopriva;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Kopřiva
bylinny;dobromysl;kopriva;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Kopřiva
bylinny;dobromysl;lipovy_kvet;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Lipový květ
bylinny;dobromysl;lipovy_kvet;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Lipový květ
bylinny;dobromysl;lipovy_kvet;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Lipový květ
bylinny;dobromysl;materidouska;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Matřídouška
bylinny;dobromysl;materidouska;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Matřídouška
bylinny;dobromysl;materidouska;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Matřídouška
bylinny;dobromysl;mata;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Máta
bylinny;dobromysl;mata;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Máta
bylinny;dobromysl;mata;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Máta
bylinny;dobromysl;medunka;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Meduňka
bylinny;dobromysl;medunka;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Meduňka
bylinny;dobromysl;medunka;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Meduňka
bylinny;dobromysl;rebricek;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Řebříček
bylinny;dobromysl;rebricek;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Řebříček
bylinny;dobromysl;rebricek;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Řebříček
bylinny;dobromysl;sipek;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Šípek
bylinny;dobromysl;sipek;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Šípek
bylinny;dobromysl;sipek;200g;;;0;100;100;Bylinný čaj;Dobromysl (oregáno)<br>Šípek
bylinny;dobromysl;trezalka;50g;;;0;25;25;Bylinný čaj;Dobromysl (oregáno)<br>Třezalka
bylinny;dobromysl;trezalka;100g;;;0;50;50;Bylinný čaj;Dobromysl (oregáno)<br>Třezalka
